Company,Bean_Origin_or_Bar_Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Broad_Bean_Origin_Country,Ingredients,Most_Memorable_Characteristics,continent
Hotel Chocolat (Coppeneur),Mekong Delta & Dong Nai,1038,2013,80.0,England,3.5,Trinitario,Vietnam,"4- B,S,C,L","tart, fruity, intense",Asia
Hotel Chocolat (Coppeneur),"Los Rios, H. Iara",1065,2013,90.0,England,3.0,Forastero,Ecuador,"2- B,S","oily, leathery, intense bitter",South America
Hotel Chocolat (Coppeneur),"Somia Plantation, Akesson, 2012",1065,2013,72.0,England,3.0,Trinitario,Madagascar,Unknown,missing,Africa
Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 2012",1065,2013,82.0,England,3.5,Forastero,Ecuador,"2- B,S","oily, spicy, sl. Burnt",South America
Hotel Chocolat (Coppeneur),"Chanchamayo, Pichanadi, 2012, 60hr c.",1109,2013,100.0,England,2.75,missing,Peru,Unknown,missing,South America
Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 2012, 120hr c.",1113,2013,100.0,England,2.5,Forastero,Ecuador,Unknown,missing,South America
Hotel Chocolat (Coppeneur),"Conacado, 2012, 120hr c.",1113,2013,100.0,England,2.75,missing,Dominican Republic,Unknown,missing,Caribbean
Hotel Chocolat (Coppeneur),Sambirano,809,2012,66.0,England,3.5,Criollo,Madagascar,"4- B,S,V,L","sweet, red berry, sour",Africa
Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 96hr c.",623,2011,80.0,England,3.0,Forastero,Ecuador,"4- B,S,C,L","mild bitter, floral",South America
Hotel Chocolat (Coppeneur),"Island Growers, 120hr c.",623,2011,65.0,England,3.0,Trinitario,Saint Lucia,"4- B,S,C,L","woody, nutty, short",Caribbean
Hotel Chocolat (Coppeneur),"Island Growers, 96hr c.",623,2011,65.0,England,3.25,Trinitario,Saint Lucia,"4- B,S,C,L","sweet, cocoa, grassy",Caribbean
Hotel Chocolat (Coppeneur),Ecuador,552,2010,70.0,England,2.75,missing,Ecuador,Unknown,"spicy, sour, burning",South America
Hotel Chocolat (Coppeneur),Santo Domingo,552,2010,70.0,England,3.0,missing,Dominican Republic,Unknown,"earthy, woody, sour mint",Caribbean
Hotel Chocolat (Coppeneur),Chuao,600,2010,70.0,England,2.75,Trinitario,Venezuela,"4- B,S,C,L","ashey, woody, bright red",South America
Hotel Chocolat (Coppeneur),St. Lucia,245,2008,72.0,England,3.0,missing,Saint Lucia,"3- B,S,C","grassy, tobacco, intense",Caribbean
Hotel Chocolat (Coppeneur),Uganda,296,2008,80.0,England,2.5,Forastero,Uganda,Unknown,"charred, espresso",Africa
Hotel Chocolat (Coppeneur),Tanzania,296,2008,75.0,England,2.75,missing,Tanzania,"4- B,S,C,L","sandy, sweet, mild cocoa",Africa
Hotel Chocolat (Coppeneur),Uba Budo,300,2008,72.0,England,3.0,Forastero,Sao Tome & Principe,"4- B,S,C,L","fungal, mushroom, mild burn",Africa
Hummingbird,Lam Dong,1542,2015,70.0,Canada,3.5,Trinitario,Vietnam,"3- B,S,C","spicy, mild roasty",Asia
Hummingbird,Bolivia,1307,2014,70.0,Canada,3.0,Criollo,Bolivia,Unknown,missing,South America
Hummingbird,"Bolivia, Bo-nib-ia, w/ nibs",1311,2014,70.0,Canada,3.0,Criollo,Bolivia,Unknown,missing,South America
Hummingbird,Momotombo,1311,2014,70.0,Canada,3.0,Trinitario,Nicaragua,Unknown,missing,Central America
Hummingbird,Hispaniola,1311,2014,70.0,Canada,3.75,Trinitario,Dominican Republic,Unknown,missing,Caribbean
Hummingbird,Zorzal Reserva w/ Charles Kerchner,1387,2014,70.0,Canada,3.5,missing,Dominican Republic,"3- B,S,C","spicy, mild fruit, fatty",Caribbean
Hummingbird,"Ocumare, Cumboto",1097,2013,70.0,Canada,3.25,Criollo,Venezuela,Unknown,missing,South America
Hummingbird,Amazonas,1097,2013,70.0,Canada,3.75,Forastero,Venezuela,Unknown,missing,South America
Idilio (Felchlin),"Chuao, Venezuela",1085,2013,72.0,Switzerland,3.75,Trinitario,Venezuela,Unknown,missing,South America
Idilio (Felchlin),Coopertiva Amazona,725,2011,72.0,Switzerland,3.75,Criollo,Venezuela,"3- B,S,C","creamy, cocoa, lemon",South America
Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, 48hr c.",725,2011,72.0,Switzerland,3.75,missing,Venezuela,"3- B,S,C","creamy, roasted nuts, fatty",South America
Idilio (Felchlin),"Choroni, Finca Torres, 48hr c.",729,2011,72.0,Switzerland,3.25,Criollo,Venezuela,"3- B,S,C","creamy, sour, raisin",South America
Idilio (Felchlin),"Ocumare, H. Cata, 48hr c.",733,2011,72.0,Switzerland,3.75,Criollo,Venezuela,"3- B,S,C","creamy, nutty, cocoa",South America
Idilio (Felchlin),"Porcelana, Zulia",733,2011,74.0,Switzerland,4.0,Criollo,Venezuela,"3- B,S,C","creamy, nutty, delicate fruit",South America
Idilio (Felchlin),"Ocumare, H. Cata, w/ nibs",737,2011,72.0,Switzerland,3.5,Criollo,Venezuela,"3- B,S,C","creamy, nutty, muted",South America
Idilio (Felchlin),"Carenero Superior, Urrutia, Barlovento",737,2011,70.0,Switzerland,4.0,Trinitario,Venezuela,"3- B,S,C","creamy, nutty, fruity",South America
Idilio (Felchlin),Coopertiva Amazona w/ nibs,737,2011,72.0,Switzerland,4.0,Criollo,Venezuela,"3- B,S,C","peanut, coffee, cocoa, bread",South America
Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, w/ nibs",737,2011,72.0,Switzerland,4.0,missing,Venezuela,"3- B,S,C","creamy, nutty, earthy",South America
Indah,India (south),1788,2016,61.0,India,2.5,missing,India,"4- B,S,C,L","sour, sweet, rubber",Asia
Indaphoria,La Red,821,2012,70.0,United States of America,3.25,missing,Dominican Republic,"3- B,Sw,C","heavy roast, black licorice",Caribbean
Indaphoria,"Conacado, Manifesto",907,2012,70.0,United States of America,2.75,missing,Dominican Republic,"3- B,Sw+H108,C","sandy, strawberry, coconut",Caribbean
Indi,Honduras,1255,2014,77.0,United States of America,3.0,missing,Honduras,"3- B,S,C","buttery, intense, spice, roasty",Central America
iQ Chocolate,"Satipo region, white label",943,2012,72.0,Scotland,2.75,Criollo,Peru,"4- B,Sw,C,L","very sandy, sweet, spicy",South America
iQ Chocolate,black label,943,2012,72.0,Scotland,3.0,missing,Peru,"4- B,Sw,C,L","sandy, caramel",South America
Isidro,Madagascar,1275,2014,72.0,United States of America,3.5,Trinitario,Madagascar,Unknown,missing,Africa
Isidro,Peru,1279,2014,72.0,United States of America,2.25,missing,Peru,Unknown,missing,South America
Isidro,Belize,1279,2014,72.0,United States of America,3.25,Trinitario,Belize,Unknown,missing,Caribbean
Isidro,Dominican Republic,1279,2014,72.0,United States of America,3.25,missing,Dominican Republic,Unknown,missing,Caribbean
Izard,"Maya Mountain, Toledo, Batch 29",1542,2015,70.0,United States of America,3.5,Trinitario,Belize,"2- B,S","intense, cherry, rich, metallic",Caribbean
Izard,"Elvesia P., Batch 32",1546,2015,70.0,United States of America,2.75,missing,Dominican Republic,"2- B,S","intense, molasses, fruit",Caribbean
Jacque Torres,Trinatario Treasure,5,2006,71.0,United States of America,2.0,Trinitario,Ghana,"5- B,S,C,V,L","gritty, unrefined, off notes",Africa
Jordis,Madagascar,1534,2015,63.0,Czech Republic,2.75,Trinitario,Madagascar,"2- B,S","off note, vanilla, basic cocoa",Africa
Just Good Chocolate,Belize,1375,2014,70.0,United States of America,3.5,Trinitario,Belize,"2- B,S","spice, fatty, mild cocoa",Caribbean
Just Good Chocolate,Madagascar,1375,2014,70.0,United States of America,3.5,Trinitario,Madagascar,"2- B,S","strong fruit, ham, deep cocoa",Africa
Just Good Chocolate,Madagascar,1375,2014,70.0,United States of America,3.5,Trinitario,Madagascar,"3- B,S,C","sandy, fruity, short",Africa
Just Good Chocolate,Peru,1375,2014,70.0,United States of America,4.0,missing,Peru,"2- B,S","banana, yogurt, cocoa",South America
Kah Kow,"Rizek Cacao, Cibao Valley, Domin. Rep.",1061,2013,70.0,Dominican Republic,3.5,missing,Dominican Republic,Unknown,missing,Caribbean
Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,82.0,Dominican Republic,3.0,missing,Dominican Republic,"5- B,S,C,V,L","nutty, sour milk, off note",Caribbean
Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,82.0,Dominican Republic,3.0,missing,Dominican Republic,"5- B,S,C,V,L","very sweet, basic cocoa",Caribbean
Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,55.0,Dominican Republic,3.25,missing,Dominican Republic,"5- B,S,C,V,L","nutty, sour milk, off note",Caribbean
Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,55.0,Dominican Republic,3.25,missing,Dominican Republic,"5- B,S,C,V,L","very sweet, basic cocoa",Caribbean
Kah Kow,"Rizek Cacao, Domin. Rep.",1073,2013,62.0,Dominican Republic,3.25,missing,Dominican Republic,"5- B,S,C,V,L","candy-like, peanut butter",Caribbean
Kakao,Peru,837,2012,64.0,Germany,2.5,missing,Peru,Unknown,"chewy, vanilla, metallic",South America
Kakao,Vanuatu,387,2009,65.0,Germany,3.75,Trinitario,Vanuatu,Unknown,"cocoa, strong distinct spice",Oceania
Kallari (Ecuatoriana),Sisa 36hr/ W. F. blend prototype,241,2008,70.0,Ecuador,3.0,missing,Ecuador,"4- B,S,C,V","creamy, mild marshmallow",South America
Kallari (Ecuatoriana),Sisa's Secret/ original micro,241,2008,70.0,Ecuador,3.5,missing,Ecuador,"4- B,S,C,V","intense, mint, marshmallow",South America
Kallari (Ecuatoriana),Roberto,245,2008,75.0,Ecuador,2.75,missing,Ecuador,"4- B,S,C,V","sweet, vanilla, coffee",South America
Kallari (Ecuatoriana),Diego/ original micro,248,2008,85.0,Ecuador,2.5,missing,Ecuador,"4- B,S,C,V","crumbly, vanilla, bitter",South America
Kallari (Ecuatoriana),Diego 48hr/ W.F. blend prototype,248,2008,85.0,Ecuador,2.75,missing,Ecuador,"4- B,S,C,V","creamy, nutty, bitter, flat",South America
Kallari (Ecuatoriana),Diego 60hr/ W.F. blend prototype,248,2008,85.0,Ecuador,3.0,missing,Ecuador,"4- B,S,C,V","spicy, mild bitter",South America
Kallari (Ecuatoriana),Cacao Nacional W.F.,263,2008,75.0,Ecuador,2.5,missing,Ecuador,"4- B,S,C,V","grassy, earthy, coffee",South America
Kallari (Ecuatoriana),Cacao Nacional W.F.,269,2008,85.0,Ecuador,3.0,missing,Ecuador,"4- B,S,C,V","fruity,floral,cooling sensation",South America
Kaoka (Cemoi),Noir,404,2009,70.0,France,2.75,missing,Unknown,Unknown,mild bitter and chemical off,Unknown
Kaoka (Cemoi),Ecuador,423,2009,80.0,France,2.75,missing,Ecuador,Unknown,"spicy, floral, bitter",South America
Kerchner,"La Red, Project Reserva, Guaconejo",1133,2013,70.0,United States of America,3.75,missing,Dominican Republic,"3- B,S,C","fatty, dark berry, grassy",Caribbean
Ki' Xocolatl,Dark,431,2009,72.0,Mexico,2.0,missing,Mexico,"5- B,S,C,V,L","sweet, vanilla domintates, nut",North America
Kiskadee,"La Red, Guanconjeco",1251,2014,60.0,United States of America,3.0,Trinitario,Dominican Republic,"2- B,S","gritty, overly sweet, citrus",Caribbean
Kto,San Martin,1422,2014,72.0,United States of America,2.5,missing,Peru,"2- B,S","intense, pungent, tangy",South America
Kto,Ocumare,1422,2014,72.0,United States of America,2.75,missing,Venezuela,"3- B,S,C","nutty, pungent, sour",South America
Kto,Belize,1422,2014,72.0,United States of America,3.0,Trinitario,Belize,"3- B,S,C","nutty, sour milk",Caribbean
Kto,Sambirano Valley,1422,2014,72.0,United States of America,3.25,Trinitario,Madagascar,"3- B,S,C","strawberry, intense, sour",Africa
Kto,Belize,1426,2014,90.0,United States of America,3.25,Trinitario,Belize,"2- B,S","intense, spicy, pungent",Caribbean
Kto,Elvesia,1426,2014,72.0,United States of America,3.25,missing,Dominican Republic,"3- B,S,C","spicy, molasses, earthy",Caribbean
Kto,ROIG,1426,2014,72.0,United States of America,3.25,missing,Dominican Republic,"3- B,S,C","earthy, fatty, tea",Caribbean
K'ul,"Kafupbo, Petit Bourg, De Borgnes",1840,2016,70.0,United States of America,3.25,missing,Haiti,"4- B,S,C,L","spicy, vanilla, dairy",Caribbean
K'ul,"Maranon, Fortunato No. 4",1852,2016,70.0,United States of America,2.75,Forastero,Peru,"4- B,S,C,L","astringent, unbalanced, off",South America
K'ul,"Los Rios, Hacienda Limon, Heirloom",1852,2016,70.0,United States of America,3.75,missing,Ecuador,"4- B,S,C,L",oranges,South America
K'ul,"Bahia, Fazenda Camboa",1852,2016,70.0,United States of America,3.75,Forastero,Brazil,"4- B,S,C,L","creamy, mild flavors",South America
L.A. Burdick (Felchlin),Peru,891,2012,74.0,United States of America,3.25,missing,Peru,"5- B,S,C,V,L","floral, soapy, earthy",South America
L.A. Burdick (Felchlin),Brazil,891,2012,70.0,United States of America,4.0,missing,Brazil,"5- B,S,C,V,L","creamy, woody, nutty",South America
L.A. Burdick (Felchlin),Chuao,927,2012,68.0,United States of America,3.75,Trinitario,Venezuela,"5- B,S,C,V,L","berry, rich cocoa dominates",South America
L.A. Burdick (Felchlin),Quito,682,2011,74.0,United States of America,3.75,missing,Ecuador,"5- B,S,C,V,L","spicy, roasty, coffee",South America
L.A. Burdick (Felchlin),Grenada,576,2010,75.0,United States of America,3.25,Trinitario,Grenada,"5- B,S,C,V,L","creamy, cocoa, spice",Caribbean
L.A. Burdick (Felchlin),Dominican Republic,576,2010,74.0,United States of America,3.75,missing,Dominican Republic,"5- B,S,C,V,L","simple, rich hot cocoa",Caribbean
L.A. Burdick (Felchlin),Venzuela,597,2010,71.0,United States of America,3.0,missing,Venezuela,"5- B,S,C,V,L","cocoa, nutty, acidic, burning",South America
L.A. Burdick (Felchlin),Madagascar,431,2009,64.0,United States of America,3.5,Trinitario,Madagascar,"5- B,S,C,V,L","smooth, rich, lemon",Africa
L.A. Burdick (Felchlin),Bolivian,451,2009,68.0,United States of America,3.0,missing,Bolivia,"5- B,S,C,V,L","rich, spice, cheese",South America
La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 6, brown sugar",1892,2016,70.0,Japan,2.25,Criollo,Peru,Unknown,"molasses, cardboard, off note",South America
La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 7",1892,2016,70.0,Japan,2.5,Criollo,Peru,Unknown,"metallic, cardboard, fruit",South America
La Chocolaterie Nanairo,"Tumbes, 2013 Harvest, Batch 8",1892,2016,70.0,Japan,3.0,Criollo,Peru,Unknown,"grit, earthy, musty",South America
La Chocolaterie Nanairo,"Belize, 2014 Harvest, Batch 9",1892,2016,70.0,Japan,3.0,Criollo,Belize,Unknown,"nutty, fatty",Caribbean
La Maison du Chocolat (Valrhona),"Cuana, 2013",1121,2013,74.0,France,2.75,missing,Other,Unknown,missing,Africa
La Maison du Chocolat (Valrhona),Tobago,1145,2013,60.0,France,3.25,missing,Trinidad Tobago,"4- B,S,C,L","creamy, rich, dairy, nutty",Caribbean
La Maison du Chocolat (Valrhona),"Acarigua, w/ nibs",1189,2013,56.0,France,3.25,missing,Ecuador,"4- B,S,C,L","sweet, nutty, cocoa",South America
La Maison du Chocolat (Valrhona),Loma Sotavento,891,2012,66.0,France,3.5,missing,Dominican Republic,"4- B,S,C,L","nutty, pear, sour milk",Caribbean
La Maison du Chocolat (Valrhona),Grenada,741,2011,68.0,France,3.5,Trinitario,Grenada,"4- B,S,C,L","rich, vegetal, banana, spice",Caribbean
La Maison du Chocolat (Valrhona),Akosombo,346,2009,68.0,France,3.25,Forastero,Ghana,"4- B,S,C,L","rich cocoa, burning sensation",Africa
La Maison du Chocolat (Valrhona),"Porcelana, Pariguan",346,2009,69.0,France,3.5,Criollo,Venezuela,"4- B,S,C,L","nutty, grassy, rich cocoa",South America
La Maison du Chocolat (Valrhona),Kuruba,439,2009,60.0,France,3.0,missing,Unknown,"4- B,S,C,L","rich, sweet, cocoa, intense",Unknown
La Maison du Chocolat (Valrhona),Orinoco,445,2009,60.0,France,3.75,missing,Unknown,"4- B,S,C,L","cocoa, caramel, sweet",Unknown
La Maison du Chocolat (Valrhona),"Cuana, 2008",230,2008,74.0,France,3.5,Blend,Venezuela,Unknown,missing,South America
La Oroquidea,Peruvian Amazon,721,2011,72.0,Peru,2.5,missing,Peru,Unknown,"peanut butter, burnt rubber",South America
La Pepa de Oro,Vinces,713,2011,60.0,Ecuador,3.25,missing,Ecuador,Unknown,"sweet, fudgey, tang",South America
Laia aka Chat-Noir,"Madagascar, Batch 59/100",1590,2015,75.0,France,2.75,Trinitario,Madagascar,"4- B,S,C,L","roasty, sour, cardboard",Africa
Laia aka Chat-Noir,"Vietnam, Batch 50/100",1590,2015,75.0,France,2.75,Trinitario,Vietnam,"4- B,S,C,L","gritty, roasty, waxy, off",Asia
Laia aka Chat-Noir,"Cuba, Batch 59/100",1590,2015,75.0,France,3.0,missing,Cuba,"4- B,S,C,L","slight burnt, astringent, fruit",Caribbean
Laia aka Chat-Noir,"Peru, Batch 51/100",1590,2015,75.0,France,3.25,missing,Peru,"4- B,S,C,L","sandy, fatty, roasty, fruit",South America
Laia aka Chat-Noir,"Ivory Coast, Batch 56/100",1594,2015,75.0,France,3.0,missing,Côte d'Ivoire,"4- B,S,C,L","roasty, nutty, rich cocoa",Africa
Laia aka Chat-Noir,"Sao Tome, Batch 151",1638,2015,75.0,France,3.5,Forastero,Sao Tome & Principe,"4- B,S,C,L","rich, roasty, nutty, smoke",Africa
Laia aka Chat-Noir,"Bahia, Batch 148",1642,2015,75.0,France,3.25,missing,Brazil,"4- B,S,C,L","smokey, rich cocoa, spice",South America
Laia aka Chat-Noir,"Lam Dong, Batch 153",1642,2015,75.0,France,3.75,Trinitario,Vietnam,"4- B,S,C,L","creamy, mild honey, floral",Asia
Laia aka Chat-Noir,Cuba,1434,2014,70.0,France,2.75,missing,Cuba,"4- B,S,C,L","fatty, roasty, coffee, off note",Caribbean
Laia aka Chat-Noir,Trinidad-Tobago,1438,2014,68.0,France,2.75,missing,Trinidad Tobago,"4- B,S,C,L","nutty, woody, leathery",Caribbean
Lajedo do Ouro,Catongo,927,2012,70.0,Brazil,3.5,Forastero,Brazil,Unknown,"floral, caramel",South America
Lake Champlain (Callebaut),Tanzania,327,2009,75.0,United States of America,2.5,missing,Tanzania,Unknown,"dry, roasty, toffee",Africa
L'Amourette,Rugoso,1784,2016,80.0,United States of America,3.5,Trinitario,Nicaragua,"2- B,S","spicy, grassy, roasty",Central America
L'Amourette,Carenero Superior,833,2012,75.0,United States of America,3.0,Trinitario,Venezuela,"5- B,S,C,V,L","chalky, fatty, sweet",South America
L'Amourette,Rio Caribe,833,2012,75.0,United States of America,3.0,Trinitario,Venezuela,"5- B,S,C,V,L","chalky, cocoa, tangy",South America
L'Amourette,Blend,853,2012,72.0,United States of America,3.0,Criollo,Peru,Unknown,missing,South America
Letterpress,"La Masica, Batch 7, FHIA",1952,2017,70.0,United States of America,3.5,missing,Honduras,"2- B,S","strong raspberry, mocha",Central America
Letterpress,"Maya Mtn, Batch 18, Heirloom",1952,2017,70.0,United States of America,3.25,missing,Belize,"2- B,S","smokey, mild berry",Caribbean
Letterpress,Liberia,1728,2016,70.0,United States of America,3.25,missing,Liberia,"2- B,S","floral, black licorice",Africa
Letterpress,Beniamo,1562,2015,70.0,United States of America,3.25,missing,Bolivia,"2- B,S","dried fruit, nutty, mushroom",South America
Letterpress,"San Juan Estate, Gran Couva",1562,2015,70.0,United States of America,3.5,Trinitario,Trinidad Tobago,"2- B,S","cocoa, spice, fruit",Caribbean
Letterpress,San Andres,1566,2015,70.0,United States of America,3.0,missing,Costa Rica,"2- B,S","roasty, black pepper, woody",Central America
Letterpress,"La Red, Guaconejo",1566,2015,70.0,United States of America,3.25,missing,Dominican Republic,"2- B,S","red fruit, brownie",Caribbean
Letterpress,Kokoa Kamili,1566,2015,70.0,United States of America,3.5,missing,Tanzania,"2- B,S","subtle, spicy, banana",Africa
Letterpress,Maranura,1371,2014,70.0,United States of America,3.5,Forastero,Peru,"2- B,S","intense, sticky, cocoa",South America
Levy,Sambirano,1231,2014,71.0,Finland,3.5,Criollo,Madagascar,"3- B,S,C","sandy, citrus",Africa
Lilla,Madagascar,1856,2016,70.0,Finland,3.0,Trinitario,Madagascar,"2- B,S","sweet edge, bright fruit, off",Africa
Lillie Belle,Perfect Illusion,855,2012,65.0,United States of America,3.5,Criollo,Peru,"2- B,S","creamy, strawberry, cocoa",South America
Lillie Belle,"Bolivia, Wild Thing",903,2012,68.0,United States of America,3.5,Criollo,Bolivia,"2- B,S","fatty, nutty, melon like",South America
Lillie Belle,La Selva,903,2012,68.0,United States of America,3.75,missing,Peru,"2- B,S","rich cocoa, spicy edge",South America
Lillie Belle,Purple Haze,947,2012,75.0,United States of America,2.75,missing,Venezuela,Unknown,missing,South America
Lillie Belle,"The Other One, Grand Cru",947,2012,74.0,United States of America,3.0,missing,Dominican Republic,"2- B,S","fatty, roasty, cocoa",Caribbean
Lillie Belle,Wild Thing,947,2012,68.0,United States of America,3.5,Criollo,Bolivia,"2- B,S","fatty, grassy, cocoa",South America
Lindt & Sprungli,Excellence (US Version),157,2007,85.0,Switzerland,3.0,missing,Unknown,"4- B,S,C,V","harsh burnt, mild cocoa, tang",Unknown
Loiza,Puerto Rico,1049,2013,65.0,Puerto Rico,2.5,missing,Puerto Rico,"5- B,S,C,V,L","black pepper, vanilla, harsh",Caribbean
Lonohana,"Haleiwa, O'ahu; Lonohana E., Kanahiku",1383,2014,70.0,United States of America,3.75,missing,United States,Unknown,missing,North America
Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,65.0,United States of America,3.25,missing,United States,Unknown,missing,North America
Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,75.0,United States of America,3.75,missing,United States,Unknown,missing,North America
Lonohana,"Opaeula Estate, O'ahu, Nene, CG Exclusive",1093,2013,71.0,United States of America,3.0,missing,United States,Unknown,missing,North America
Lonohana,"Opaeula Estate, O'ahu, Ele'ele",1097,2013,72.0,United States of America,3.0,missing,United States,Unknown,missing,North America
Lonohana,"Hawaiian Crown, Kona Vanilla",1097,2013,70.0,United States of America,3.5,missing,United States,Unknown,missing,North America
Love Bar,Nicaragua,1502,2015,75.0,United States of America,2.0,missing,Nicaragua,"2- B,S","multiple off flavors, metallic",Central America
Luker,Selva,552,2010,46.0,Colombia,2.75,missing,Colombia,Unknown,missing,South America
Luker,Macondo,552,2010,60.0,Colombia,3.0,missing,Colombia,Unknown,missing,South America
Luker,Misterio,552,2010,58.0,Colombia,3.0,missing,Colombia,Unknown,missing,South America
Luker,Santander,552,2010,65.0,Colombia,3.5,missing,Colombia,"5- B,S,C,V,L","marshmallow, rich brownie",South America
Machu Picchu Trading Co.,Peru,721,2011,70.0,Peru,1.5,missing,Peru,Unknown,"vanilla, strong chemical",South America
Machu Picchu Trading Co.,Peru,552,2010,55.0,Peru,2.25,missing,Peru,Unknown,"extremely sweet, vanilla",South America
Madecasse (Cinagra),Madagascar,284,2008,67.0,Madagascar,3.5,Trinitario,Madagascar,"5- B,S,C,V,L","sandy, red berry, cocoa",Africa
Madecasse (Cinagra),Madagascar,284,2008,67.0,Madagascar,3.5,Trinitario,Madagascar,"5- B,S,C,V,L","sandy, woody, peanut butter",Africa
Madecasse (Cinagra),Madagascar,284,2008,67.0,Madagascar,3.5,Trinitario,Madagascar,"5- B,S,C,V,L","intense, nutty, cocoa",Africa
Madecasse (Cinagra),Madagascar,284,2008,70.0,Madagascar,3.75,Trinitario,Madagascar,"5- B,S,C,V,L","sandy, red berry, cocoa",Africa
Madecasse (Cinagra),Madagascar,284,2008,70.0,Madagascar,3.75,Trinitario,Madagascar,"5- B,S,C,V,L","sandy, woody, peanut butter",Africa
Madecasse (Cinagra),Madagascar,284,2008,70.0,Madagascar,3.75,Trinitario,Madagascar,"5- B,S,C,V,L","intense, nutty, cocoa",Africa
Madecasse (Cinagra),Madagascar,284,2008,63.0,Madagascar,4.0,Trinitario,Madagascar,"5- B,S,C,V,L","sandy, red berry, cocoa",Africa
Madecasse (Cinagra),Madagascar,284,2008,63.0,Madagascar,4.0,Trinitario,Madagascar,"5- B,S,C,V,L","sandy, woody, peanut butter",Africa
Madecasse (Cinagra),Madagascar,284,2008,63.0,Madagascar,4.0,Trinitario,Madagascar,"5- B,S,C,V,L","intense, nutty, cocoa",Africa
Madecasse (Cinagra),Madagascar,288,2008,75.0,Madagascar,3.5,Trinitario,Madagascar,"5- B,S,C,V,L","sticky, bitter, nutty",Africa
Madre,Guadalcanal,1940,2017,73.0,United States of America,3.5,missing,Solomon Islands,"2- B,S","mild earthy, mild cocoa, nut",Oceania
Madre,Puerto Rico,1085,2013,70.0,United States of America,2.75,missing,Puerto Rico,"4- B,S,C,V","intense vanilla, swiss miss",Caribbean
Madre,Brazil,1085,2013,70.0,United States of America,3.5,missing,Brazil,"4- B,S,C,V","strong vanilla, nut, coffee",South America
Madre,"Choobua, Kona",1089,2013,70.0,United States of America,2.75,missing,United States,Unknown,missing,North America
Madre,"Xocunusco, Chiapas, Pichucalco",1089,2013,70.0,United States of America,2.75,missing,Mexico,"4- B,S,C,V","vanilla, earthy, caramel",North America
Madre,"Hamakua Coast, Kokoleka",991,2012,70.0,United States of America,3.25,missing,United States,Unknown,missing,North America
Madre,"Criollo, Hawaii",995,2012,70.0,United States of America,3.25,Criollo,United States,"4- B,S,C,V","creamy, burnt nuts, woody",North America
Madre,Kaua'i,995,2012,70.0,United States of America,3.5,missing,United States,Unknown,missing,North America
Madre,Dominican,672,2011,70.0,United States of America,2.5,missing,Dominican Republic,"4- B,S,C,V","sandy, sweet, strong vanilla",Caribbean
Madre,Upala,693,2011,70.0,United States of America,2.75,missing,Costa Rica,"4- B,S,C,V","sticky, strong vanilla, pepper",Central America
Madre,"Chiapas, Triple Cacao",607,2010,72.0,United States of America,2.75,missing,Mexico,"4- B,S,C,V","raisiny, chewy",North America
Maglio,Africa,300,2008,75.0,Italy,2.0,missing,Tanzania,"4- B,S,C,V","chalky, astringent, vanilla",Africa
Maglio,Ecuador,308,2008,70.0,Italy,3.0,Forastero,Ecuador,"4- B,S,V,L","creamy, nutty, mass market",South America
Maglio,Cuba,308,2008,70.0,Italy,3.25,Criollo,Cuba,"5- B,S,C,V,L","nutty, cooling sensation",Caribbean
Maglio,Santo Domingo,308,2008,70.0,Italy,3.75,Criollo,Dominican Republic,"5- B,S,C,V,L","creamy, hay, nutty",Caribbean
Majani,Ecuador,531,2010,70.0,Italy,2.0,missing,Ecuador,"4- B,S,C,L","strong vanilla, some spice",South America
Malagasy (Chocolaterie Robert),Sambirano 2006,184,2007,75.0,Madagascar,2.75,Trinitario,Madagascar,"4- B,S,C,L","cardboard, tea-like",Africa
Malagasy (Chocolaterie Robert),Mora Mora 2006,184,2007,73.0,Madagascar,3.5,Trinitario,Madagascar,"4- B,S,C,L","creamy, sublte grape notes",Africa
Malagos,"Davao, Mt. Talamo foothills",1121,2013,65.0,Philippines,3.5,Trinitario,Philippines,"5- B,S,C,V,L","sandy, sweet, cocoa",Asia
Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate w/ nibs",502,2010,55.0,United States of America,3.5,missing,United States,Unknown,missing,North America
Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate",311,2009,55.0,United States of America,2.75,Blend,United States,Unknown,missing,North America
Malmo,Chuao,1856,2016,70.0,Sweden,3.0,missing,Venezuela,"3- B,S,C","hammy, unrecognizable",South America
Mana,Ecuador,1446,2015,74.0,United States of America,2.5,missing,Ecuador,Unknown,missing,South America
