Company,Bean_Origin_or_Bar_Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Broad_Bean_Origin,Ingredients,Most_Memorable_Characteristics,country_code,latitude,longitude,continent
Izard,"Elvesia P., Batch 32",1546,2015,70.0,United States of America,2.75,missing,Dominican Republic,"2- B,S","intense, molasses, fruit",DO,18.735693,-70.162651,Caribbean
Jacque Torres,Trinatario Treasure,5,2006,71.0,United States of America,2.0,Trinitario,Ghana,"5- B,S,C,V,L","gritty, unrefined, off notes",GH,7.946527,-1.023194,Africa
Jordis,Madagascar,1534,2015,63.0,Czech Republic,2.75,Trinitario,Madagascar,"2- B,S","off note, vanilla, basic cocoa",MG,-18.766947,46.869107,Africa
Just Good Chocolate,Belize,1375,2014,70.0,United States of America,3.5,Trinitario,Belize,"2- B,S","spice, fatty, mild cocoa",BZ,17.189877,-88.49765,Caribbean
Just Good Chocolate,Madagascar,1375,2014,70.0,United States of America,3.5,Trinitario,Madagascar,"2- B,S","strong fruit, ham, deep cocoa",MG,-18.766947,46.869107,Africa
Just Good Chocolate,Madagascar,1375,2014,70.0,United States of America,3.5,Trinitario,Madagascar,"3- B,S,C","sandy, fruity, short",MG,-18.766947,46.869107,Africa
Just Good Chocolate,Peru,1375,2014,70.0,United States of America,4.0,missing,Peru,"2- B,S","banana, yogurt, cocoa",PE,-9.189967,-75.015152,South America
Kah Kow,"Rizek Cacao, Cibao Valley, Domin. Rep.",1061,2013,70.0,Dominican Republic,3.5,missing,Dominican Republic,Unknown,missing,DO,18.735693,-70.162651,Caribbean
Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,82.0,Dominican Republic,3.0,missing,Dominican Republic,"5- B,S,C,V,L","nutty, sour milk, off note",DO,18.735693,-70.162651,Caribbean
Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,82.0,Dominican Republic,3.0,missing,Dominican Republic,"5- B,S,C,V,L","very sweet, basic cocoa",DO,18.735693,-70.162651,Caribbean
Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,55.0,Dominican Republic,3.25,missing,Dominican Republic,"5- B,S,C,V,L","nutty, sour milk, off note",DO,18.735693,-70.162651,Caribbean
Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,55.0,Dominican Republic,3.25,missing,Dominican Republic,"5- B,S,C,V,L","very sweet, basic cocoa",DO,18.735693,-70.162651,Caribbean
Kah Kow,"Rizek Cacao, Domin. Rep.",1073,2013,62.0,Dominican Republic,3.25,missing,Dominican Republic,"5- B,S,C,V,L","candy-like, peanut butter",DO,18.735693,-70.162651,Caribbean
Kakao,Peru,837,2012,64.0,Germany,2.5,missing,Peru,Unknown,"chewy, vanilla, metallic",PE,-9.189967,-75.015152,South America
Kakao,Vanuatu,387,2009,65.0,Germany,3.75,Trinitario,Vanuatu,Unknown,"cocoa, strong distinct spice",VU,-15.376706,166.959158,Oceania
Kallari (Ecuatoriana),Sisa 36hr/ W. F. blend prototype,241,2008,70.0,Ecuador,3.0,missing,Ecuador,"4- B,S,C,V","creamy, mild marshmallow",EC,-1.831239,-78.183406,South America
Kallari (Ecuatoriana),Sisa's Secret/ original micro,241,2008,70.0,Ecuador,3.5,missing,Ecuador,"4- B,S,C,V","intense, mint, marshmallow",EC,-1.831239,-78.183406,South America
Kallari (Ecuatoriana),Roberto,245,2008,75.0,Ecuador,2.75,missing,Ecuador,"4- B,S,C,V","sweet, vanilla, coffee",EC,-1.831239,-78.183406,South America
Kallari (Ecuatoriana),Diego/ original micro,248,2008,85.0,Ecuador,2.5,missing,Ecuador,"4- B,S,C,V","crumbly, vanilla, bitter",EC,-1.831239,-78.183406,South America
Kallari (Ecuatoriana),Diego 48hr/ W.F. blend prototype,248,2008,85.0,Ecuador,2.75,missing,Ecuador,"4- B,S,C,V","creamy, nutty, bitter, flat",EC,-1.831239,-78.183406,South America
Kallari (Ecuatoriana),Diego 60hr/ W.F. blend prototype,248,2008,85.0,Ecuador,3.0,missing,Ecuador,"4- B,S,C,V","spicy, mild bitter",EC,-1.831239,-78.183406,South America
Kallari (Ecuatoriana),Cacao Nacional W.F.,263,2008,75.0,Ecuador,2.5,missing,Ecuador,"4- B,S,C,V","grassy, earthy, coffee",EC,-1.831239,-78.183406,South America
Kallari (Ecuatoriana),Cacao Nacional W.F.,269,2008,85.0,Ecuador,3.0,missing,Ecuador,"4- B,S,C,V","fruity,floral,cooling sensation",EC,-1.831239,-78.183406,South America
Kaoka (Cemoi),Noir,404,2009,70.0,France,2.75,missing,Unknown,Unknown,mild bitter and chemical off,ZZ,0.00,0.00,Unknown
Kaoka (Cemoi),Ecuador,423,2009,80.0,France,2.75,missing,Ecuador,Unknown,"spicy, floral, bitter",EC,-1.831239,-78.183406,South America
Kerchner,"La Red, Project Reserva, Guaconejo",1133,2013,70.0,United States of America,3.75,missing,Dominican Republic,"3- B,S,C","fatty, dark berry, grassy",DO,18.735693,-70.162651,Caribbean
Ki' Xocolatl,Dark,431,2009,72.0,Mexico,2.0,missing,Mexico,"5- B,S,C,V,L","sweet, vanilla domintates, nut",MX,23.634501,-102.552784,North America
Kiskadee,"La Red, Guanconjeco",1251,2014,60.0,United States of America,3.0,Trinitario,Dominican Republic,"2- B,S","gritty, overly sweet, citrus",DO,18.735693,-70.162651,Caribbean
Kto,San Martin,1422,2014,72.0,United States of America,2.5,missing,Peru,"2- B,S","intense, pungent, tangy",PE,-9.189967,-75.015152,South America
Kto,Ocumare,1422,2014,72.0,United States of America,2.75,missing,Venezuela,"3- B,S,C","nutty, pungent, sour",VE,6.42375,-66.58973,South America
Kto,Belize,1422,2014,72.0,United States of America,3.0,Trinitario,Belize,"3- B,S,C","nutty, sour milk",BZ,17.189877,-88.49765,Caribbean
Kto,Sambirano Valley,1422,2014,72.0,United States of America,3.25,Trinitario,Madagascar,"3- B,S,C","strawberry, intense, sour",MG,-18.766947,46.869107,Africa
Kto,Belize,1426,2014,90.0,United States of America,3.25,Trinitario,Belize,"2- B,S","intense, spicy, pungent",BZ,17.189877,-88.49765,Caribbean
Kto,Elvesia,1426,2014,72.0,United States of America,3.25,missing,Dominican Republic,"3- B,S,C","spicy, molasses, earthy",DO,18.735693,-70.162651,Caribbean
Kto,ROIG,1426,2014,72.0,United States of America,3.25,missing,Dominican Republic,"3- B,S,C","earthy, fatty, tea",DO,18.735693,-70.162651,Caribbean
K'ul,"Kafupbo, Petit Bourg, De Borgnes",1840,2016,70.0,United States of America,3.25,missing,Haiti,"4- B,S,C,L","spicy, vanilla, dairy",HT,18.971187,-72.285215,Caribbean
K'ul,"Maranon, Fortunato No. 4",1852,2016,70.0,United States of America,2.75,Forastero,Peru,"4- B,S,C,L","astringent, unbalanced, off",PE,-9.189967,-75.015152,South America
K'ul,"Los Rios, Hacienda Limon, Heirloom",1852,2016,70.0,United States of America,3.75,missing,Ecuador,"4- B,S,C,L",oranges,EC,-1.831239,-78.183406,South America
K'ul,"Bahia, Fazenda Camboa",1852,2016,70.0,United States of America,3.75,Forastero,Brazil,"4- B,S,C,L","creamy, mild flavors",BR,-14.235004,-51.92528,South America
L.A. Burdick (Felchlin),Peru,891,2012,74.0,United States of America,3.25,missing,Peru,"5- B,S,C,V,L","floral, soapy, earthy",PE,-9.189967,-75.015152,South America
L.A. Burdick (Felchlin),Brazil,891,2012,70.0,United States of America,4.0,missing,Brazil,"5- B,S,C,V,L","creamy, woody, nutty",BR,-14.235004,-51.92528,South America
L.A. Burdick (Felchlin),Chuao,927,2012,68.0,United States of America,3.75,Trinitario,Venezuela,"5- B,S,C,V,L","berry, rich cocoa dominates",VE,6.42375,-66.58973,South America
L.A. Burdick (Felchlin),Quito,682,2011,74.0,United States of America,3.75,missing,Ecuador,"5- B,S,C,V,L","spicy, roasty, coffee",EC,-1.831239,-78.183406,South America
L.A. Burdick (Felchlin),Grenada,576,2010,75.0,United States of America,3.25,Trinitario,Grenada,"5- B,S,C,V,L","creamy, cocoa, spice",GD,12.262776,-61.604171,Caribbean
L.A. Burdick (Felchlin),Dominican Republic,576,2010,74.0,United States of America,3.75,missing,Dominican Republic,"5- B,S,C,V,L","simple, rich hot cocoa",DO,18.735693,-70.162651,Caribbean
L.A. Burdick (Felchlin),Venzuela,597,2010,71.0,United States of America,3.0,missing,Venezuela,"5- B,S,C,V,L","cocoa, nutty, acidic, burning",VE,6.42375,-66.58973,South America
L.A. Burdick (Felchlin),Madagascar,431,2009,64.0,United States of America,3.5,Trinitario,Madagascar,"5- B,S,C,V,L","smooth, rich, lemon",MG,-18.766947,46.869107,Africa
L.A. Burdick (Felchlin),Bolivian,451,2009,68.0,United States of America,3.0,missing,Bolivia,"5- B,S,C,V,L","rich, spice, cheese",BO,-16.290154,-63.588653,South America
La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 6, brown sugar",1892,2016,70.0,Japan,2.25,Criollo,Peru,Unknown,"molasses, cardboard, off note",PE,-9.189967,-75.015152,South America
La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 7",1892,2016,70.0,Japan,2.5,Criollo,Peru,Unknown,"metallic, cardboard, fruit",PE,-9.189967,-75.015152,South America
La Chocolaterie Nanairo,"Tumbes, 2013 Harvest, Batch 8",1892,2016,70.0,Japan,3.0,Criollo,Peru,Unknown,"grit, earthy, musty",PE,-9.189967,-75.015152,South America
La Chocolaterie Nanairo,"Belize, 2014 Harvest, Batch 9",1892,2016,70.0,Japan,3.0,Criollo,Belize,Unknown,"nutty, fatty",BZ,17.189877,-88.49765,Caribbean
La Maison du Chocolat (Valrhona),"Cuana, 2013",1121,2013,74.0,France,2.75,missing,Other,Unknown,missing,ZZ,0.00,0.00,Other
La Maison du Chocolat (Valrhona),Tobago,1145,2013,60.0,France,3.25,missing,Trinidad Tobago,"4- B,S,C,L","creamy, rich, dairy, nutty",TT,10.691803,-61.222503,Caribbean
La Maison du Chocolat (Valrhona),"Acarigua, w/ nibs",1189,2013,56.0,France,3.25,missing,Ecuador,"4- B,S,C,L","sweet, nutty, cocoa",EC,-1.831239,-78.183406,South America
La Maison du Chocolat (Valrhona),Loma Sotavento,891,2012,66.0,France,3.5,missing,Dominican Republic,"4- B,S,C,L","nutty, pear, sour milk",DO,18.735693,-70.162651,Caribbean
La Maison du Chocolat (Valrhona),Grenada,741,2011,68.0,France,3.5,Trinitario,Grenada,"4- B,S,C,L","rich, vegetal, banana, spice",GD,12.262776,-61.604171,Caribbean
La Maison du Chocolat (Valrhona),Akosombo,346,2009,68.0,France,3.25,Forastero,Ghana,"4- B,S,C,L","rich cocoa, burning sensation",GH,7.946527,-1.023194,Africa
La Maison du Chocolat (Valrhona),"Porcelana, Pariguan",346,2009,69.0,France,3.5,Criollo,Venezuela,"4- B,S,C,L","nutty, grassy, rich cocoa",VE,6.42375,-66.58973,South America
La Maison du Chocolat (Valrhona),Kuruba,439,2009,60.0,France,3.0,missing,Unknown,"4- B,S,C,L","rich, sweet, cocoa, intense",ZZ,0.00,0.00,Unknown
La Maison du Chocolat (Valrhona),Orinoco,445,2009,60.0,France,3.75,missing,Unknown,"4- B,S,C,L","cocoa, caramel, sweet",ZZ,0.00,0.00,Unknown
La Maison du Chocolat (Valrhona),"Cuana, 2008",230,2008,74.0,France,3.5,Blend,Venezuela,Unknown,missing,VE,6.42375,-66.58973,South America
La Oroquidea,Peruvian Amazon,721,2011,72.0,Peru,2.5,missing,Peru,Unknown,"peanut butter, burnt rubber",PE,-9.189967,-75.015152,South America
La Pepa de Oro,Vinces,713,2011,60.0,Ecuador,3.25,missing,Ecuador,Unknown,"sweet, fudgey, tang",EC,-1.831239,-78.183406,South America
Laia aka Chat-Noir,"Madagascar, Batch 59/100",1590,2015,75.0,France,2.75,Trinitario,Madagascar,"4- B,S,C,L","roasty, sour, cardboard",MG,-18.766947,46.869107,Africa
Laia aka Chat-Noir,"Vietnam, Batch 50/100",1590,2015,75.0,France,2.75,Trinitario,Vietnam,"4- B,S,C,L","gritty, roasty, waxy, off",VN,14.058324,108.277199,Asia
Laia aka Chat-Noir,"Cuba, Batch 59/100",1590,2015,75.0,France,3.0,missing,Cuba,"4- B,S,C,L","slight burnt, astringent, fruit",CU,21.521757,-77.781167,Caribbean
Laia aka Chat-Noir,"Peru, Batch 51/100",1590,2015,75.0,France,3.25,missing,Peru,"4- B,S,C,L","sandy, fatty, roasty, fruit",PE,-9.189967,-75.015152,South America
Laia aka Chat-Noir,"Ivory Coast, Batch 56/100",1594,2015,75.0,France,3.0,missing,Cote d'Ivorie,"4- B,S,C,L","roasty, nutty, rich cocoa",CI,7.539989,-5.54708,Africa
Laia aka Chat-Noir,"Sao Tome, Batch 151",1638,2015,75.0,France,3.5,Forastero,Sao Tome & Principe,"4- B,S,C,L","rich, roasty, nutty, smoke",ST,0.18636,6.613081,Africa
Laia aka Chat-Noir,"Bahia, Batch 148",1642,2015,75.0,France,3.25,missing,Brazil,"4- B,S,C,L","smokey, rich cocoa, spice",BR,-14.235004,-51.92528,South America
Laia aka Chat-Noir,"Lam Dong, Batch 153",1642,2015,75.0,France,3.75,Trinitario,Vietnam,"4- B,S,C,L","creamy, mild honey, floral",VN,14.058324,108.277199,Asia
Laia aka Chat-Noir,Cuba,1434,2014,70.0,France,2.75,missing,Cuba,"4- B,S,C,L","fatty, roasty, coffee, off note",CU,21.521757,-77.781167,Caribbean
Laia aka Chat-Noir,Trinidad-Tobago,1438,2014,68.0,France,2.75,missing,Trinidad Tobago,"4- B,S,C,L","nutty, woody, leathery",TT,10.691803,-61.222503,Caribbean
Lajedo do Ouro,Catongo,927,2012,70.0,Brazil,3.5,Forastero,Brazil,Unknown,"floral, caramel",BR,-14.235004,-51.92528,South America
Lake Champlain (Callebaut),Tanzania,327,2009,75.0,United States of America,2.5,missing,Tanzania,Unknown,"dry, roasty, toffee",TZ,-6.369028,34.888822,Africa
L'Amourette,Rugoso,1784,2016,80.0,United States of America,3.5,Trinitario,Nicaragua,"2- B,S","spicy, grassy, roasty",NI,12.865416,-85.207229,Central America
L'Amourette,Carenero Superior,833,2012,75.0,United States of America,3.0,Trinitario,Venezuela,"5- B,S,C,V,L","chalky, fatty, sweet",VE,6.42375,-66.58973,South America
L'Amourette,Rio Caribe,833,2012,75.0,United States of America,3.0,Trinitario,Venezuela,"5- B,S,C,V,L","chalky, cocoa, tangy",VE,6.42375,-66.58973,South America
L'Amourette,Blend,853,2012,72.0,United States of America,3.0,Criollo,Peru,Unknown,missing,PE,-9.189967,-75.015152,South America
Letterpress,"La Masica, Batch 7, FHIA",1952,2017,70.0,United States of America,3.5,missing,Honduras,"2- B,S","strong raspberry, mocha",HN,15.199999,-86.241905,Central America
Letterpress,"Maya Mtn, Batch 18, Heirloom",1952,2017,70.0,United States of America,3.25,missing,Belize,"2- B,S","smokey, mild berry",BZ,17.189877,-88.49765,Caribbean
Letterpress,Liberia,1728,2016,70.0,United States of America,3.25,missing,Liberia,"2- B,S","floral, black licorice",LR,6.428055,-9.429499,Africa
Letterpress,Beniamo,1562,2015,70.0,United States of America,3.25,missing,Bolivia,"2- B,S","dried fruit, nutty, mushroom",BO,-16.290154,-63.588653,South America
Letterpress,"San Juan Estate, Gran Couva",1562,2015,70.0,United States of America,3.5,Trinitario,Trinidad Tobago,"2- B,S","cocoa, spice, fruit",TT,10.691803,-61.222503,Caribbean
Letterpress,San Andres,1566,2015,70.0,United States of America,3.0,missing,Costa Rica,"2- B,S","roasty, black pepper, woody",CR,9.748917,-83.753428,Central America
Letterpress,"La Red, Guaconejo",1566,2015,70.0,United States of America,3.25,missing,Dominican Republic,"2- B,S","red fruit, brownie",DO,18.735693,-70.162651,Caribbean
Letterpress,Kokoa Kamili,1566,2015,70.0,United States of America,3.5,missing,Tanzania,"2- B,S","subtle, spicy, banana",TZ,-6.369028,34.888822,Africa
Letterpress,Maranura,1371,2014,70.0,United States of America,3.5,Forastero,Peru,"2- B,S","intense, sticky, cocoa",PE,-9.189967,-75.015152,South America
Levy,Sambirano,1231,2014,71.0,Finland,3.5,Criollo,Madagascar,"3- B,S,C","sandy, citrus",MG,-18.766947,46.869107,Africa
Lilla,Madagascar,1856,2016,70.0,Finland,3.0,Trinitario,Madagascar,"2- B,S","sweet edge, bright fruit, off",MG,-18.766947,46.869107,Africa
Lillie Belle,Perfect Illusion,855,2012,65.0,United States of America,3.5,Criollo,Peru,"2- B,S","creamy, strawberry, cocoa",PE,-9.189967,-75.015152,South America
Lillie Belle,"Bolivia, Wild Thing",903,2012,68.0,United States of America,3.5,Criollo,Bolivia,"2- B,S","fatty, nutty, melon like",BO,-16.290154,-63.588653,South America
Lillie Belle,La Selva,903,2012,68.0,United States of America,3.75,missing,Peru,"2- B,S","rich cocoa, spicy edge",PE,-9.189967,-75.015152,South America
Lillie Belle,Purple Haze,947,2012,75.0,United States of America,2.75,missing,Venezuela,Unknown,missing,VE,6.42375,-66.58973,South America
Lillie Belle,"The Other One, Grand Cru",947,2012,74.0,United States of America,3.0,missing,Dominican Republic,"2- B,S","fatty, roasty, cocoa",DO,18.735693,-70.162651,Caribbean
Lillie Belle,Wild Thing,947,2012,68.0,United States of America,3.5,Criollo,Bolivia,"2- B,S","fatty, grassy, cocoa",BO,-16.290154,-63.588653,South America
Lindt & Sprungli,Excellence (US Version),157,2007,85.0,Switzerland,3.0,missing,Unknown,"4- B,S,C,V","harsh burnt, mild cocoa, tang",ZZ,0.00,0.00,Unknown
Loiza,Puerto Rico,1049,2013,65.0,Puerto Rico,2.5,missing,Puerto Rico,"5- B,S,C,V,L","black pepper, vanilla, harsh",PR,18.220833,-66.590149,Caribbean
Lonohana,"Haleiwa, O'ahu; Lonohana E., Kanahiku",1383,2014,70.0,United States of America,3.75,missing,United States,Unknown,missing,US,37.09024,-95.712891,United States
Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,65.0,United States of America,3.25,missing,United States,Unknown,missing,US,37.09024,-95.712891,United States
Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,75.0,United States of America,3.75,missing,United States,Unknown,missing,US,37.09024,-95.712891,United States
Lonohana,"Opaeula Estate, O'ahu, Nene, CG Exclusive",1093,2013,71.0,United States of America,3.0,missing,United States,Unknown,missing,US,37.09024,-95.712891,United States
Lonohana,"Opaeula Estate, O'ahu, Ele'ele",1097,2013,72.0,United States of America,3.0,missing,United States,Unknown,missing,US,37.09024,-95.712891,United States
Lonohana,"Hawaiian Crown, Kona Vanilla",1097,2013,70.0,United States of America,3.5,missing,United States,Unknown,missing,US,37.09024,-95.712891,United States
Love Bar,Nicaragua,1502,2015,75.0,United States of America,2.0,missing,Nicaragua,"2- B,S","multiple off flavors, metallic",NI,12.865416,-85.207229,Central America
Luker,Selva,552,2010,46.0,Colombia,2.75,missing,Colombia,Unknown,missing,CO,4.570868,-74.297333,South America
Luker,Macondo,552,2010,60.0,Colombia,3.0,missing,Colombia,Unknown,missing,CO,4.570868,-74.297333,South America
Luker,Misterio,552,2010,58.0,Colombia,3.0,missing,Colombia,Unknown,missing,CO,4.570868,-74.297333,South America
Luker,Santander,552,2010,65.0,Colombia,3.5,missing,Colombia,"5- B,S,C,V,L","marshmallow, rich brownie",CO,4.570868,-74.297333,South America
Machu Picchu Trading Co.,Peru,721,2011,70.0,Peru,1.5,missing,Peru,Unknown,"vanilla, strong chemical",PE,-9.189967,-75.015152,South America
Machu Picchu Trading Co.,Peru,552,2010,55.0,Peru,2.25,missing,Peru,Unknown,"extremely sweet, vanilla",PE,-9.189967,-75.015152,South America
Madecasse (Cinagra),Madagascar,284,2008,67.0,Madagascar,3.5,Trinitario,Madagascar,"5- B,S,C,V,L","sandy, red berry, cocoa",MG,-18.766947,46.869107,Africa
Madecasse (Cinagra),Madagascar,284,2008,67.0,Madagascar,3.5,Trinitario,Madagascar,"5- B,S,C,V,L","sandy, woody, peanut butter",MG,-18.766947,46.869107,Africa
Madecasse (Cinagra),Madagascar,284,2008,67.0,Madagascar,3.5,Trinitario,Madagascar,"5- B,S,C,V,L","intense, nutty, cocoa",MG,-18.766947,46.869107,Africa
Madecasse (Cinagra),Madagascar,284,2008,70.0,Madagascar,3.75,Trinitario,Madagascar,"5- B,S,C,V,L","sandy, red berry, cocoa",MG,-18.766947,46.869107,Africa
Madecasse (Cinagra),Madagascar,284,2008,70.0,Madagascar,3.75,Trinitario,Madagascar,"5- B,S,C,V,L","sandy, woody, peanut butter",MG,-18.766947,46.869107,Africa
Madecasse (Cinagra),Madagascar,284,2008,70.0,Madagascar,3.75,Trinitario,Madagascar,"5- B,S,C,V,L","intense, nutty, cocoa",MG,-18.766947,46.869107,Africa
Madecasse (Cinagra),Madagascar,284,2008,63.0,Madagascar,4.0,Trinitario,Madagascar,"5- B,S,C,V,L","sandy, red berry, cocoa",MG,-18.766947,46.869107,Africa
Madecasse (Cinagra),Madagascar,284,2008,63.0,Madagascar,4.0,Trinitario,Madagascar,"5- B,S,C,V,L","sandy, woody, peanut butter",MG,-18.766947,46.869107,Africa
Madecasse (Cinagra),Madagascar,284,2008,63.0,Madagascar,4.0,Trinitario,Madagascar,"5- B,S,C,V,L","intense, nutty, cocoa",MG,-18.766947,46.869107,Africa
Madecasse (Cinagra),Madagascar,288,2008,75.0,Madagascar,3.5,Trinitario,Madagascar,"5- B,S,C,V,L","sticky, bitter, nutty",MG,-18.766947,46.869107,Africa
Madre,Guadalcanal,1940,2017,73.0,United States of America,3.5,missing,Solomon Islands,"2- B,S","mild earthy, mild cocoa, nut",SB,-9.64571,160.156194,Oceania
Madre,Puerto Rico,1085,2013,70.0,United States of America,2.75,missing,Puerto Rico,"4- B,S,C,V","intense vanilla, swiss miss",PR,18.220833,-66.590149,Caribbean
Madre,Brazil,1085,2013,70.0,United States of America,3.5,missing,Brazil,"4- B,S,C,V","strong vanilla, nut, coffee",BR,-14.235004,-51.92528,South America
Madre,"Choobua, Kona",1089,2013,70.0,United States of America,2.75,missing,United States,Unknown,missing,US,37.09024,-95.712891,United States
Madre,"Xocunusco, Chiapas, Pichucalco",1089,2013,70.0,United States of America,2.75,missing,Mexico,"4- B,S,C,V","vanilla, earthy, caramel",MX,23.634501,-102.552784,North America
Madre,"Hamakua Coast, Kokoleka",991,2012,70.0,United States of America,3.25,missing,United States,Unknown,missing,US,37.09024,-95.712891,United States
Madre,"Criollo, Hawaii",995,2012,70.0,United States of America,3.25,Criollo,United States,"4- B,S,C,V","creamy, burnt nuts, woody",US,37.09024,-95.712891,United States
Madre,Kaua'i,995,2012,70.0,United States of America,3.5,missing,United States,Unknown,missing,US,37.09024,-95.712891,United States
Madre,Dominican,672,2011,70.0,United States of America,2.5,missing,Dominican Republic,"4- B,S,C,V","sandy, sweet, strong vanilla",DO,18.735693,-70.162651,Caribbean
Madre,Upala,693,2011,70.0,United States of America,2.75,missing,Costa Rica,"4- B,S,C,V","sticky, strong vanilla, pepper",CR,9.748917,-83.753428,Central America
Madre,"Chiapas, Triple Cacao",607,2010,72.0,United States of America,2.75,missing,Mexico,"4- B,S,C,V","raisiny, chewy",MX,23.634501,-102.552784,North America
Maglio,Africa,300,2008,75.0,Italy,2.0,missing,Tanzania,"4- B,S,C,V","chalky, astringent, vanilla",TZ,-6.369028,34.888822,Africa
Maglio,Ecuador,308,2008,70.0,Italy,3.0,Forastero,Ecuador,"4- B,S,V,L","creamy, nutty, mass market",EC,-1.831239,-78.183406,South America
Maglio,Cuba,308,2008,70.0,Italy,3.25,Criollo,Cuba,"5- B,S,C,V,L","nutty, cooling sensation",CU,21.521757,-77.781167,Caribbean
Maglio,Santo Domingo,308,2008,70.0,Italy,3.75,Criollo,Dominican Republic,"5- B,S,C,V,L","creamy, hay, nutty",DO,18.735693,-70.162651,Caribbean
Majani,Ecuador,531,2010,70.0,Italy,2.0,missing,Ecuador,"4- B,S,C,L","strong vanilla, some spice",EC,-1.831239,-78.183406,South America
Malagasy (Chocolaterie Robert),Sambirano 2006,184,2007,75.0,Madagascar,2.75,Trinitario,Madagascar,"4- B,S,C,L","cardboard, tea-like",MG,-18.766947,46.869107,Africa
Malagasy (Chocolaterie Robert),Mora Mora 2006,184,2007,73.0,Madagascar,3.5,Trinitario,Madagascar,"4- B,S,C,L","creamy, sublte grape notes",MG,-18.766947,46.869107,Africa
Malagos,"Davao, Mt. Talamo foothills",1121,2013,65.0,Philippines,3.5,Trinitario,Philippines,"5- B,S,C,V,L","sandy, sweet, cocoa",PH,12.879721,121.774017,Asia
Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate w/ nibs",502,2010,55.0,United States of America,3.5,missing,United States,Unknown,missing,US,37.09024,-95.712891,United States
Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate",311,2009,55.0,United States of America,2.75,Blend,United States,Unknown,missing,US,37.09024,-95.712891,United States
Malmo,Chuao,1856,2016,70.0,Sweden,3.0,missing,Venezuela,"3- B,S,C","hammy, unrecognizable",VE,6.42375,-66.58973,South America
Mana,Ecuador,1446,2015,74.0,United States of America,2.5,missing,Ecuador,Unknown,missing,EC,-1.831239,-78.183406,South America
Mana,Peru,1219,2014,74.0,United States of America,2.5,missing,Peru,"3- B,S,C","rubber, off medicinal",PE,-9.189967,-75.015152,South America
Mana,Venezuela,1219,2014,74.0,United States of America,2.75,missing,Venezuela,"3- B,S,C","nutty, green",VE,6.42375,-66.58973,South America
Mana,Conacado,821,2012,74.0,United States of America,3.75,missing,Dominican Republic,"3- B,S,C","berry, nutty, sour",DO,18.735693,-70.162651,Caribbean
Manifesto Cacao,Colombia,1331,2014,70.0,Colombia,2.75,missing,Colombia,"4- B,S,C,L","muted, nutty",CO,4.570868,-74.297333,South America
Manoa,Markham Valley,1522,2015,72.0,United States of America,3.5,missing,Papua New Guinea,"3- B,S,C","smoke, fruit",PG,-6.314993,143.95555,Oceania
Manoa,Coto Brus,1522,2015,72.0,United States of America,3.75,missing,Costa Rica,"3- B,S,C","dried fruit, balanced, cocoa",CR,9.748917,-83.753428,Central America
Manoa,"Waiahole, O'ahu",1089,2013,72.0,United States of America,3.75,missing,United States,Unknown,missing,US,37.09024,-95.712891,United States
Manoa,"Liberia, #174",1003,2012,72.0,United States of America,3.25,missing,Liberia,Unknown,missing,LR,6.428055,-9.429499,Africa
Manoa,"Hamakua, Hawaiian Crown, #176",1007,2012,72.0,United States of America,2.75,missing,United States,Unknown,missing,US,37.09024,-95.712891,United States
Manoa,Piura,1007,2012,72.0,United States of America,3.0,missing,Peru,Unknown,missing,PE,-9.189967,-75.015152,South America
Manoa,"Oahu, Winward, #151, Maunawili district",1007,2012,72.0,United States of America,3.25,missing,United States,Unknown,missing,US,37.09024,-95.712891,United States
Manufaktura Czekolady,Johe,1844,2016,70.0,Poland,3.75,missing,Nicaragua,"3- B,S,C","basic, balanced, deep cocoa",NI,12.865416,-85.207229,Central America
Manufaktura Czekolady,Peru,1848,2016,70.0,Poland,3.5,missing,Peru,"3- B,S,C","nutty, roasty,",PE,-9.189967,-75.015152,South America
Manufaktura Czekolady,Porcelana,1255,2014,70.0,Poland,3.75,Criollo,Venezuela,"2- B,S","nutty, intense, roasty",VE,6.42375,-66.58973,South America
Manufaktura Czekolady,Kolumbia,1279,2014,85.0,Poland,3.5,missing,Colombia,"2- B,S","coarse, intense, nutty",CO,4.570868,-74.297333,South America
Manufaktura Czekolady,Grand Cru Dominican Republic,871,2012,70.0,Poland,3.25,missing,Dominican Republic,"2- B,S","chewy, brownie like",DO,18.735693,-70.162651,Caribbean
Manufaktura Czekolady,Grand Cru Ghana,871,2012,70.0,Poland,3.5,Forastero,Ghana,"2- B,S","cocoa, coconut",GH,7.946527,-1.023194,Africa
Manufaktura Czekolady,Grand Cru Ecuador,875,2012,70.0,Poland,3.25,missing,Ecuador,"2- B,S","grits, roaste brownie",EC,-1.831239,-78.183406,South America
